match_date,team_1,team_2,t1_points,t2_points,team_1_elo,team_2_elo
2018-02-11,CLOUD9,LIQUID,2,3,1664.091314187348,1526.9716017592227
2018-02-13,SK,CLOUD9,7,16,1629.888137088311,1679.2134836955076
2018-02-13,CLOUD9,SK,13,16,1660.957106612597,1648.1445141712215
2018-02-13,ASTRALIS,FAZE,22,20,1609.7077168313956,1695.4061286634276
2018-02-13,FAZE,ASTRALIS,14,16,1675.5377075528581,1629.576137941965
2018-02-13,FAZE,G2,16,13,1686.9761942919033,1562.2246203566738
2018-02-13,MOUSESPORTS,FNATIC,16,11,1604.2007843454999,1622.0745855852995
2018-02-13,NAVI,HELLRAISERS,16,6,1485.808590842377,1452.6411953927943
2018-02-13,FNATIC,MOUSESPORTS,7,16,1605.2521920020388,1621.0231779287606
2018-02-13,G2,FAZE,11,16,1551.734847866045,1697.4659667825322
2018-02-13,HELLRAISERS,NAVI,16,14,1470.163987337168,1468.2857988980033
2018-02-14,ASTRALIS,MOUSESPORTS,16,14,1645.1823391237012,1605.4169767470244
2018-02-14,AGO,G2,8,16,1486.3650239509143,1565.3698239151306
2018-02-14,G2,AGO,16,12,1577.7929578900869,1473.941889975958
2018-02-14,FNATIC,HELLRAISERS,11,16,1583.3267793115367,1492.08940002767
2018-02-14,NAVI,FAZE,16,6,1493.5357107207556,1672.21605495978
2018-02-14,MOUSESPORTS,ASTRALIS,16,9,1623.2402847091316,1627.359031161594
2018-02-14,FAZE,NAVI,23,25,1648.643641050613,1517.1081246299225
2018-02-14,HEROIC,SPACE SOLDIERS,5,16,1447.8589883861337,1538.329182958524
2018-02-14,SPACE SOLDIERS,HEROIC,16,1,1550.2545564131437,1435.9336149315138
2018-02-14,HELLRAISERS,FNATIC,22,19,1512.197046816186,1563.2191325230208
2018-02-15,SPACE SOLDIERS,NIP,10,16,1536.557206057698,1614.3028675476255
2018-02-15,FNATIC,G2,16,10,1579.8898886230868,1561.1222017900209
2018-02-15,NIP,SPACE SOLDIERS,19,15,1626.7811335099245,1524.078940095399
2018-02-15,NORTH,NAVI,16,10,1558.836578599602,1502.3475534075233
2018-02-15,HEROIC,ASTRALIS,16,14,1459.9535242989982,1603.3391217941096
2018-02-15,G2,FNATIC,10,16,1545.9856460524832,1595.0264443606245
2018-02-15,ASTRALIS,HEROIC,10,16,1581.0869584875225,1482.2056876055854
2018-02-15,NIP,FNATIC,14,16,1609.3228343943513,1612.4847434761978
2018-02-15,FAZE,AGO,16,11,1657.214176936606,1465.371354089965
2018-02-15,FNATIC,NIP,16,10,1628.3391362017,1593.468441668849
2018-02-15,AGO,FAZE,7,16,1457.4056475536115,1665.1798834729595
2018-02-15,NAVI,NORTH,16,8,1520.92628615248,1540.2578458546452
2018-02-17,CLOUD9,HEROIC,2,0,1669.3821529803001,1473.7806412378823
2018-02-17,FNATIC,GAMBIT,1,2,1608.4749554094533,1562.6026924755643
2018-02-17,G2,RENEGADES,2,0,1557.1273381268595,1425.9127847963782
2018-02-17,NAVI,HELLRAISERS,2,0,1536.524374391024,1496.5989585776422
2018-02-17,MOUSESPORTS,VIRTUS.PRO,2,1,1630.1202440142586,1391.3865377107513
2018-02-17,ASTRALIS,LIQUID,2,1,1594.6148134441762,1513.443746802569
2018-02-18,FAZE,CLOUD9,2,0,1681.373395699138,1653.1886407541217
2018-02-18,SK,MOUSESPORTS,1,2,1631.3152096992985,1646.9495484861816
2018-02-18,G2,ASTRALIS,2,1,1574.8470318378181,1576.8951197332176
2018-02-18,RENEGADES,LIQUID,1,2,1413.8605628213072,1525.49596877764
2018-02-18,HELLRAISERS,HEROIC,0,2,1479.5496444968717,1490.8299553186528
2018-02-18,NAVI,GAMBIT,2,1,1553.723075038269,1545.4039918283192
2018-02-19,LIQUID,VIRTUS.PRO,2,0,1535.6094888468751,1381.2730176415162
2018-02-19,RENEGADES,FNATIC,2,0,1437.9899259219471,1584.3455923088134
2018-02-19,CLOUD9,SK,0,2,1636.1826607641767,1648.3211896892435
2018-02-19,ASTRALIS,GAMBIT,2,0,1591.4488580636153,1530.8502534979216
2018-02-19,G2,MOUSESPORTS,2,1,1594.120614531287,1627.6759657927128
2018-02-19,FAZE,NAVI,2,1,1691.7458484927035,1543.3506222447033
2018-02-20,VIRTUS.PRO,CLOUD9,0,2,1375.2780898523015,1642.1775885533914
2018-02-20,GAMBIT,HELLRAISERS,1,2,1512.5047936663243,1497.895104328469
2018-02-20,LIQUID,MOUSESPORTS,2,1,1555.7527785860027,1607.5326760535852
2018-02-20,ASTRALIS,HEROIC,2,0,1602.9405262677872,1479.3382871144809
2018-02-20,NAVI,SK,0,2,1532.0427863788307,1659.6290255551162
2018-02-21,CLOUD9,MOUSESPORTS,0,2,1624.5873984581108,1625.1228661488658
2018-02-21,HEROIC,NAVI,1,2,1465.746971391519,1545.6341021017925
2018-02-21,HELLRAISERS,RENEGADES,0,2,1479.1633858218515,1456.7216444285646
2018-02-23,LIQUID,SK,2,1,1576.3988390442116,1638.9829650969073
2018-02-23,FAZE,RENEGADES,2,0,1698.318499509663,1450.148993411605
2018-02-23,G2,MOUSESPORTS,0,2,1579.5445437395706,1639.6989369405821
2018-02-23,NAVI,ASTRALIS,2,1,1564.2494856901824,1584.3251426793972
2018-02-24,LIQUID,MOUSESPORTS,1,2,1563.2820844634355,1652.8156915213583
2018-02-24,FAZE,NAVI,1,2,1676.4336289985365,1586.134356201309
2018-02-25,SPACE SOLDIERS,AGO,1,2,1505.0456649315927,1476.4389227174179
2018-02-25,LIQUID,FAZE,2,1,1584.3161713216316,1655.3995421403404
2018-02-25,MOUSESPORTS,NAVI,2,1,1665.782059287251,1573.1679884354162
2018-02-27,CLOUD9,LIQUID,0,2,1606.7411009178488,1602.1624688618936
2018-02-27,SK,ASTRALIS,0,2,1620.4864408703222,1602.8216669059823
2018-02-27,G2,VIRTUS.PRO,16,12,1587.090105206659,1367.732528385213
2018-02-27,LIQUID,GAMBIT,16,10,1614.1228543103293,1500.5444082178885
2018-02-27,NIP,NORTH,10,16,1575.0369839950242,1558.68930352847
2018-02-27,HEROIC,FNATIC,9,16,1455.0059457095726,1595.0866179907598
2018-02-27,RENEGADES,ASTRALIS,13,16,1440.759707030072,1612.2109532875154
2018-02-28,VIRTUS.PRO,HEROIC,0,2,1355.6691660478732,1467.0693080469125
2018-02-28,FAZE,NORTH,2,0,1667.057439797958,1547.0314058708523
2018-02-28,RENEGADES,CLOUD9,1,2,1431.8705245190656,1615.6302834288551
2018-02-28,G2,FNATIC,1,2,1571.4582932184787,1610.71842997894
2018-02-28,SK,GAMBIT,2,1,1631.1723541734104,1489.8584949148003
2018-03-01,FAZE,FNATIC,0,2,1648.4854365297047,1629.2904332471935
2018-03-01,CLOUD9,SK,2,1,1632.3455451968528,1614.4570924054128
2018-03-01,NORTH,NIP,1,2,1532.318324397787,1589.7500654680896
2018-03-01,NIP,G2,2,1,1604.9084756571333,1556.299883029435
2018-03-01,HEROIC,NORTH,0,2,1454.0393013896446,1545.3483310550548
2018-03-01,ASTRALIS,LIQUID,2,1,1628.2989986946798,1598.034808903165
2018-03-02,LIQUID,NIP,2,1,1614.3513116625045,1588.5919728977938
2018-03-02,CLOUD9,FAZE,1,2,1617.0882804617327,1663.7427012648247
2018-03-03,ASTRALIS,FAZE,0,2,1613.9256026879152,1678.1160972715893
2018-03-03,FNATIC,LIQUID,2,0,1644.6028849461213,1599.0388599635767
2018-03-04,FAZE,FNATIC,2,3,1660.5775256273084,1662.1414565904022
2018-03-06,NORTH,MOUSESPORTS,8,16,1534.6825538826815,1676.4478364596243
2018-03-06,MOUSESPORTS,NORTH,13,16,1654.259012654954,1556.871377687352
2018-03-06,NAVI,SPACE SOLDIERS,6,16,1554.0704324466801,1524.1432209203288
2018-03-06,SPACE SOLDIERS,NAVI,8,16,1509.518021440329,1568.6956319266799
2018-03-07,HEROIC,HELLRAISERS,19,15,1471.194295720359,1462.0083914911372
2018-03-07,GAMBIT,HEROIC,2,0,1504.9998026313135,1456.0529880038457
2018-03-07,HELLRAISERS,HEROIC,16,4,1477.7341618823389,1440.327217612644
2018-03-07,NAVI,AGO,16,9,1580.544170290534,1464.5903843535636
2018-03-07,AGO,NAVI,12,16,1453.7404476170566,1591.3941070270412
2018-03-08,AGO,NIP,12,16,1443.6564533171318,1598.6759671977186
2018-03-08,NIP,AGO,16,10,1607.9758779371446,1434.3565425777058
2018-03-08,SPACE SOLDIERS,G2,16,5,1527.6594795966605,1538.1584248731035
2018-03-08,G2,SPACE SOLDIERS,14,16,1521.6750776894723,1544.1428267802917
2018-03-08,NAVI,GAMBIT,0,2,1571.4955268596734,1524.8983827986813
2018-03-08,HEROIC,AGO,2,0,1456.0522849302106,1418.6314752601393
2018-03-08,CLOUD9,LIQUID,7,16,1600.2578208896873,1615.869319535622
2018-03-08,LIQUID,CLOUD9,19,16,1631.150866912699,1584.9762735126103
2018-03-13,G2,ASTRALIS,16,14,1541.8262737040466,1593.774406673341
2018-03-13,VIRTUS.PRO,FAZE,22,20,1382.952579524171,1633.2941121510107
2018-03-13,ASTRALIS,G2,16,12,1607.3997760571235,1528.200904320264
2018-03-13,FAZE,VIRTUS.PRO,16,8,1639.418204840608,1376.8284868345736
2018-03-13,ASTRALIS,VIRTUS.PRO,16,8,1614.1073108999497,1370.1209519917475
2018-03-13,VIRTUS.PRO,ASTRALIS,12,16,1363.8136477894288,1620.4146151022683
2018-03-13,HEROIC,NORTH,16,11,1476.569102490764,1536.3545601267986
2018-03-13,FAZE,MOUSESPORTS,12,16,1624.1012339307972,1669.5759835647648
2018-03-13,MOUSESPORTS,FAZE,16,10,1683.493671346134,1610.183546149428
2018-03-13,NORTH,HEROIC,6,16,1517.6281945685628,1495.2954680489997
2018-03-14,HEROIC,FAZE,8,16,1484.401495056305,1621.0775191421226
2018-03-14,MOUSESPORTS,NIP,16,8,1696.069700474497,1595.3998488087816
2018-03-14,NIP,VIRTUS.PRO,7,16,1570.0764628525123,1389.137033745698
2018-03-14,NIP,MOUSESPORTS,16,12,1591.6370270611997,1674.5091362658097
2018-03-14,MOUSESPORTS,G2,4,16,1652.1433083479437,1550.56673223813
2018-03-14,G2,MOUSESPORTS,17,19,1539.115633404339,1663.5944071817348
2018-03-14,FAZE,HEROIC,16,9,1631.0891203926897,1474.389893805738
2018-03-14,CLOUD9,FNATIC,8,16,1572.4725613022185,1674.645168800794
2018-03-15,RENEGADES,LIQUID,9,16,1424.1582026964575,1638.8631887353072
2018-03-15,LIQUID,RENEGADES,16,12,1646.0677730516277,1416.953618380137
2018-03-15,MOUSESPORTS,HEROIC,14,16,1639.651322764556,1498.3329782229168
2018-03-15,FAZE,ASTRALIS,11,16,1614.5976958738104,1636.9060396211476
2018-03-15,HEROIC,MOUSESPORTS,5,16,1488.5042904891895,1649.4800104982833
2018-03-15,G2,NIP,11,16,1525.5160758062227,1605.236584659316
2018-03-15,NIP,G2,16,12,1617.628420683721,1513.1242397818176
2018-03-15,MOUSESPORTS,FAZE,2,16,1631.8789963591018,1632.1987100129918
2018-03-15,FAZE,MOUSESPORTS,16,10,1648.1839866592782,1615.8937197128155
2018-03-15,ASTRALIS,NORTH,16,11,1647.6191830822117,1506.9150511074986
2018-03-15,NORTH,ASTRALIS,4,16,1497.0622694720807,1657.4719647176296
2018-03-15,ASTRALIS,FAZE,19,15,1673.04433938392,1632.6116119929877
2018-03-16,FNATIC,AGO,1,1,1664.609195552134,1428.6674485087992
2018-03-18,FNATIC,SPACE SOLDIERS,2,1,1675.2736366866052,1533.4783856458205
2018-03-20,HEROIC,NIP,6,16,1478.191223922695,1627.9414872502157
2018-03-20,NIP,HEROIC,16,19,1605.4427678000377,1500.689943372873
2018-03-20,ASTRALIS,HELLRAISERS,16,19,1648.8912300784255,1501.8872711878334
2018-03-20,HELLRAISERS,ASTRALIS,6,16,1492.280045302214,1658.498455964045
2018-03-20,HEROIC,G2,10,16,1485.2623195312954,1528.551863623395
2018-03-20,G2,HEROIC,16,14,1542.5685591045078,1471.2456240501826
2018-03-21,FNATIC,ASTRALIS,7,16,1658.5017108186603,1675.2703818319899
2018-03-21,NIP,HELLRAISERS,16,2,1616.408217140026,1481.3145959622257
2018-03-21,HELLRAISERS,NIP,16,9,1503.2402238803645,1594.482589221887
2018-03-21,ASTRALIS,FNATIC,16,1,1690.498755049724,1643.2733376009262
2018-03-22,FNATIC,NORTH,9,16,1620.9112763565663,1519.4243307164406
2018-03-22,NORTH,FNATIC,16,11,1539.9694376059192,1600.3661694670877
2018-03-23,VIRTUS.PRO,MOUSESPORTS,1,16,1382.3123414829834,1622.7184119755302
2018-03-23,MOUSESPORTS,VIRTUS.PRO,13,16,1597.1307384374074,1407.9000150211061
2018-03-23,FAZE,HELLRAISERS,16,10,1642.9147329367624,1492.9371029365898
2018-03-23,HELLRAISERS,FAZE,16,8,1515.444563303518,1620.4072725698343
2018-03-25,ASTRALIS,NIP,19,17,1702.1862779380726,1582.7950663335384
2018-03-25,NIP,ASTRALIS,11,16,1572.086573079344,1712.8947711922672
2018-03-25,VIRTUS.PRO,MOUSESPORTS,1,2,1399.8440089452988,1605.1867445132148
2018-03-25,SPACE SOLDIERS,NORTH,2,1,1549.7772748609789,1523.6705483907608
2018-03-25,FNATIC,NIP,16,13,1615.0667143677013,1557.3860281787304
2018-03-25,NIP,FNATIC,7,16,1544.0181836864865,1628.4345588599451
2018-03-25,MOUSESPORTS,HELLRAISERS,2,0,1617.1434866090879,1503.4878212076449
2018-03-25,FAZE,VIRTUS.PRO,0,2,1595.4253442400754,1424.8259372750576
2018-03-29,HELLRAISERS,GAMBIT,1,2,1488.472567769192,1539.9136362371341
2018-03-29,NIP,VIRTUS.PRO,1,2,1522.7348390010568,1446.1092819604874
2018-03-30,ASTRALIS,GAMBIT,2,0,1721.5276025275905,1531.2808049018108
2018-03-30,VIRTUS.PRO,G2,2,1,1466.44067616624,1522.237164898755
2018-03-30,ASTRALIS,VIRTUS.PRO,2,0,1727.5175600828957,1460.450718610935
2018-03-31,NORTH,QUANTUM BELLATOR FIRE,2,1,1538.5821627840523,1485.0883856067085
2018-04-02,GAMBIT,SPACE SOLDIERS,1,2,1516.1317950175337,1564.926284745256
2018-04-03,SK,NRG,14,16,1593.3688987546877,1521.088193650725
2018-04-03,CLOUD9,SK,25,22,1589.4337145381319,1576.4077455187744
2018-04-03,SK,CLOUD9,6,16,1561.0073326539548,1604.8341274029515
2018-04-03,NORTH,G2,16,13,1553.830002626915,1506.9893250558923
2018-04-03,G2,NORTH,12,16,1493.1334432080534,1567.685884474754
2018-04-03,FNATIC,GAMBIT,16,8,1639.4357174269853,1505.1306364504935
2018-04-03,GAMBIT,FNATIC,16,8,1527.0249052362276,1617.5414486412512
2018-04-03,NAVI,NIP,12,16,1553.2646419449686,1540.9657239157616
2018-04-03,HELLRAISERS,MOUSESPORTS,16,7,1510.1412583132314,1595.4747960650484
2018-04-03,MOUSESPORTS,HELLRAISERS,16,4,1607.6221998022854,1497.9938545759944
2018-04-03,VIRTUS.PRO,SPACE SOLDIERS,0,2,1449.1220388596294,1576.2549644965616
2018-04-03,NIP,NAVI,16,7,1557.531873561367,1536.6984922993631
2018-04-04,SPACE SOLDIERS,FNATIC,16,14,1594.1473781028603,1599.6490350349525
2018-04-04,NRG,CLOUD9,8,16,1508.8718415820474,1617.0504794716292
2018-04-04,CLOUD9,NRG,14,16,1596.223652330801,1529.6986687228755
2018-04-04,FNATIC,SPACE SOLDIERS,16,11,1615.3956955446622,1578.4007175931506
2018-04-04,NAVI,HEROIC,7,16,1517.7194356860061,1490.2246806635396
2018-04-04,FAZE,NORTH,5,16,1578.150602380779,1584.9606263340504
2018-04-04,NORTH,FAZE,8,16,1568.6470532977182,1594.4641754171112
2018-04-04,HEROIC,NAVI,14,16,1475.488224357174,1532.4558919923718
2018-04-04,NRG,SK,19,16,1547.1365958767728,1543.5694055000574
2018-04-05,NRG,LIQUID,22,20,1567.5732783005049,1625.6310906278957
2018-04-05,RENEGADES,LIQUID,8,16,1409.5534912322566,1633.031217775776
2018-04-05,LIQUID,RENEGADES,19,15,1639.957802831907,1402.6269061761257
2018-04-05,LIQUID,CLOUD9,16,13,1653.9543412407425,1582.2271139219656
2018-04-05,CLOUD9,LIQUID,16,13,1601.484133715869,1634.6973214468392
2018-04-05,FAZE,NIP,14,16,1576.7697573585938,1575.2262916198845
2018-04-05,NIP,FAZE,16,8,1591.2973703763264,1560.6986786021519
2018-04-05,ASTRALIS,FNATIC,16,9,1738.526237423191,1604.3870182043668
2018-04-05,GAMBIT,NIP,4,16,1513.9514537529083,1604.3708218596457
2018-04-05,FNATIC,ASTRALIS,9,16,1594.2746842147374,1748.6385714128205
2018-04-05,NORTH,SPACE SOLDIERS,9,16,1553.0961081758303,1593.9516627150385
2018-04-05,NIP,GAMBIT,16,7,1616.2983842412232,1502.0238913713308
2018-04-05,LIQUID,NRG,16,7,1647.6440394286535,1554.6265603186905
2018-04-05,SPACE SOLDIERS,NORTH,16,13,1608.0788193955696,1538.9689514952993
2018-04-05,HEROIC,HELLRAISERS,2,0,1492.5231997550904,1480.958879178078
2018-04-06,FNATIC,MOUSESPORTS,16,13,1610.889057804793,1591.0078262122297
2018-04-06,FAZE,FNATIC,7,16,1546.994085874768,1624.593650532177
2018-04-06,FNATIC,FAZE,9,16,1605.0783191379862,1566.5094172689587
2018-04-06,MOUSESPORTS,FNATIC,16,8,1607.6554423446798,1588.430703005536
2018-04-07,FNATIC,VIRTUS.PRO,16,11,1598.3383466802964,1439.214395184869
2018-04-07,VIRTUS.PRO,FNATIC,4,16,1430.0695811147773,1607.4831607503882
2018-04-07,NORTH,HELLRAISERS,0,2,1520.3220400213822,1499.605790651995
2018-04-08,VIRTUS.PRO,GAMBIT,9,16,1417.3366237872353,1514.7568486988728
2018-04-08,GAMBIT,VIRTUS.PRO,9,16,1494.384475104936,1437.7089973811721
2018-04-08,HELLRAISERS,NORTH,2,1,1516.5586801965078,1503.3691504768694
2018-04-08,MOUSESPORTS,ASTRALIS,16,14,1629.8136090771432,1726.4804046803572
2018-04-08,ASTRALIS,MOUSESPORTS,16,7,1738.1401556836215,1618.1538580738788
2018-04-10,RENEGADES,NRG,19,17,1425.2118964574126,1532.0415700374035
2018-04-10,NRG,RENEGADES,5,16,1511.2712772735986,1445.9821892212176
2018-04-10,GAMBIT,G2,10,16,1478.3268632059917,1509.1910551069977
2018-04-10,G2,GAMBIT,16,6,1523.7734336505564,1463.744484662433
2018-04-10,MOUSESPORTS,NAVI,16,11,1630.2854562909304,1520.3242937753203
2018-04-10,FNATIC,HEROIC,8,16,1586.3741607398488,1513.6321997656298
2018-04-10,NAVI,MOUSESPORTS,16,5,1541.225622485323,1609.3841275809277
2018-04-10,HEROIC,FNATIC,5,16,1500.933986612754,1599.0723738927245
2018-04-10,G2,VIRTUS.PRO,16,2,1535.8891458726207,1425.5932851591078
2018-04-10,HELLRAISERS,FAZE,12,16,1502.843277610506,1580.2248198549605
2018-04-10,ASTRALIS,SPACE SOLDIERS,16,4,1748.415551042342,1597.803424036849
2018-04-10,SPACE SOLDIERS,ASTRALIS,14,16,1588.33525248148,1757.883722597711
2018-04-10,FAZE,HELLRAISERS,16,7,1592.7190454178165,1490.34905204765
2018-04-10,VIRTUS.PRO,G2,16,10,1446.5085767714572,1514.9738542602713
2018-04-11,SPACE SOLDIERS,HELLRAISERS,16,6,1599.9387719304068,1478.7455325987232
2018-04-11,RENEGADES,CLOUD9,9,16,1436.7005887283524,1610.765734208734
2018-04-11,HELLRAISERS,SPACE SOLDIERS,8,16,1468.1108219090136,1610.5734826201165
2018-04-11,ASTRALIS,NAVI,11,16,1733.0257364908045,1566.0836085922294
2018-04-11,NAVI,ASTRALIS,19,16,1589.2298871253086,1709.8794579577254
2018-04-11,GAMBIT,FAZE,5,16,1453.4253994196963,1603.0381306605532
2018-04-11,FAZE,GAMBIT,16,2,1612.5447007698326,1443.9188293104169
2018-04-11,G2,HELLRAISERS,10,16,1496.8287251284567,1486.2559510408282
2018-04-11,FAZE,FNATIC,5,16,1595.924587961602,1615.6924867009552
2018-04-11,FNATIC,FAZE,9,16,1598.7831223813553,1612.8339522812018
2018-04-11,HELLRAISERS,G2,7,16,1470.7426950422316,1512.3419811270533
2018-04-12,CLOUD9,RENEGADES,19,17,1619.3592853436676,1428.107037593419
2018-04-12,RENEGADES,CLOUD9,9,16,1420.1209743774195,1627.345348559667
2018-04-12,MOUSESPORTS,VIRTUS.PRO,16,3,1618.3885438110362,1437.5041605413487
2018-04-12,SPACE SOLDIERS,HEROIC,2,0,1621.6855809263136,1489.821888306557
2018-04-12,VIRTUS.PRO,HELLRAISERS,1,2,1423.0301988215083,1485.216656762072
2018-04-12,NIP,NORTH,16,6,1627.2735235661369,1492.3940111519557
2018-04-12,NORTH,NIP,19,15,1514.3111294677662,1605.3564052503264
2018-04-12,VIRTUS.PRO,MOUSESPORTS,10,16,1415.1849502273153,1626.2337924052292
2018-04-13,NORTH,SPACE SOLDIERS,0,2,1503.1042694271703,1632.8924409669096
2018-04-14,SPACE SOLDIERS,GAMBIT,2,0,1640.9573719468237,1435.8538983305027
2018-04-18,GAMBIT,SPACE SOLDIERS,16,7,1460.3360852239975,1616.475185053329
2018-04-18,LIQUID,GAMBIT,16,7,1655.7669476077422,1452.213177044909
2018-04-18,ASTRALIS,SPACE SOLDIERS,16,2,1721.6787492694582,1604.6758937415962
2018-04-18,CLOUD9,G2,22,20,1638.2345534933365,1501.4527761933837
2018-04-18,SK,NIP,13,16,1530.3851803980397,1618.5406303523441
2018-04-18,NAVI,RENEGADES,16,4,1598.0039532544054,1411.3469082483227
2018-04-19,FAZE,CLOUD9,0,2,1598.0016135927774,1653.066892181761
2018-04-19,MOUSESPORTS,NIP,1,2,1609.8795670902448,1634.8948556673286
2018-04-19,FNATIC,NAVI,1,2,1582.7472403771774,1614.0398352585833
2018-04-19,LIQUID,ASTRALIS,1,2,1642.7664011798456,1734.6792956973547
2018-04-20,SK,MOUSESPORTS,0,2,1517.983459181417,1622.2812883068675
2018-04-20,RENEGADES,FNATIC,0,2,1402.6565924378865,1591.4375561876136
2018-04-20,GAMBIT,LIQUID,2,1,1476.2029741794888,1618.7766040452657
2018-04-21,NIP,FNATIC,1,2,1616.9039448859887,1609.4284669689534
2018-04-21,NAVI,MOUSESPORTS,2,0,1630.4192970284844,1605.9018265369664
2018-04-21,CLOUD9,GAMBIT,0,2,1629.559551552134,1499.7103148091157
2018-04-21,ASTRALIS,FAZE,2,0,1744.690831289335,1587.9900780007972
2018-04-22,NAVI,ASTRALIS,0,2,1619.4998083042822,1755.6103200135371
2018-04-22,ASTRALIS,FNATIC,2,0,1765.249391491286,1599.7893954912047
2018-04-22,NAVI,GAMBIT,2,0,1630.1919723086055,1489.0181508047924
2018-04-24,ENVY,HEROIC,14,16,1378.6025819422432,1501.3530459496246
2018-04-24,HEROIC,ENVY,16,13,1511.924203602382,1368.0314242894858
2018-04-24,ASTRALIS,G2,16,10,1770.9990648570945,1495.703102827575
2018-04-24,MOUSESPORTS,SPACE SOLDIERS,16,14,1621.8453704796746,1588.732349798888
2018-04-24,SPACE SOLDIERS,MOUSESPORTS,11,16,1574.2526603378333,1636.3250599407293
2018-04-24,G2,ASTRALIS,20,22,1490.2590545757898,1776.4431131088797
2018-04-24,FAZE,G2,19,16,1599.6044637026405,1478.6446688739466
2018-04-24,G2,FAZE,16,11,1500.000414377732,1578.248718198855
2018-04-25,FNATIC,G2,9,16,1579.3162722176792,1520.4735376512576
2018-04-25,G2,FNATIC,16,10,1539.1577303565482,1560.6320795123886
2018-04-25,FNATIC,NAVI,13,16,1547.7933053849615,1643.0307464360326
2018-04-25,MOUSESPORTS,NIP,17,19,1619.431614910785,1633.797389915933
2018-04-25,NAVI,FNATIC,25,22,1654.7515457590694,1536.0725060619247
2018-04-25,ENVY,ASTRALIS,16,14,1397.2478789933039,1747.2266584050617
2018-04-25,NIP,MOUSESPORTS,16,9,1649.1361982895648,1604.0928065371531
2018-04-25,ASTRALIS,ENVY,16,3,1750.992238738427,1393.4822986599386
2018-04-26,ENVY,MOUSESPORTS,13,16,1386.1452841529647,1611.429821044127
2018-04-26,RENEGADES,SK,3,16,1391.7807611731112,1528.8592904461923
2018-04-26,SK,RENEGADES,19,15,1538.8549591249036,1381.7850924943998
2018-04-26,ASTRALIS,NIP,11,16,1730.4315107386835,1669.6969262893083
2018-04-26,NORTH,HELLRAISERS,11,16,1486.281241485931,1502.0396847033112
2018-04-26,G2,NAVI,16,9,1560.2929289165402,1633.6163471990774
2018-04-26,HELLRAISERS,NORTH,16,19,1485.3144788058853,1503.006447383357
2018-04-26,FAZE,SPACE SOLDIERS,16,5,1594.0647010478701,1558.436677488818
2018-04-26,MOUSESPORTS,ENVY,16,11,1618.3001242777232,1379.2749809193685
2018-04-26,SPACE SOLDIERS,FAZE,8,16,1544.0716815942399,1608.4296969424483
2018-04-26,NAVI,G2,16,13,1646.2889324346913,1547.6203436809262
2018-04-26,GODSENT,VIRTUS.PRO,16,5,1522.9918859932634,1403.5020329316123
2018-04-26,NIP,ASTRALIS,16,8,1688.4657117941322,1711.6627252338596
2018-04-27,NRG,RENEGADES,2,0,1521.5697823857608,1371.4865873822375
2018-05-01,NRG,ASTRALIS,17,19,1513.5436579361387,1719.6888496834817
2018-05-01,RENEGADES,FAZE,2,1,1396.9714387107772,1582.9448456139087
2018-05-02,MOUSESPORTS,ASTRALIS,0,2,1606.8410726261052,1731.1479013350997
2018-05-02,FNATIC,G2,2,1,1552.6041078942023,1531.0887418486486
2018-05-03,ASTRALIS,FNATIC,2,0,1739.5803681919235,1544.1716410373785
2018-05-03,MOUSESPORTS,G2,2,0,1619.4067970267677,1518.5230174479861
2018-05-03,NRG,G2,1,2,1497.772950217243,1534.2937251668818
2018-05-03,CLOUD9,FAZE,0,2,1611.425653790062,1601.0787433759808
2018-05-04,FAZE,FNATIC,2,0,1614.4812612329197,1530.7691231804397
2018-05-04,HEROIC,AGO,1,2,1492.1618304704193,1448.429821640762
2018-05-04,RENEGADES,MOUSESPORTS,1,2,1390.0122326177502,1626.3660031197946
2018-05-05,ASTRALIS,MOUSESPORTS,2,1,1750.5436748734073,1615.4026964383108
2018-05-06,FAZE,ASTRALIS,3,0,1636.4453445314352,1728.5795915748918
2018-05-06,VIRTUS.PRO,GODSENT,0,2,1392.7975850560285,1533.6963338688472
2018-05-09,G2,MOUSESPORTS,16,7,1553.962523518405,1595.7338980867876
2018-05-09,MOUSESPORTS,G2,16,11,1609.81947047811,1539.8769511270827
2018-05-09,MOUSESPORTS,GAMBIT,14,16,1588.4702062900142,1510.3674149928881
2018-05-09,GAMBIT,MOUSESPORTS,19,17,1529.9047951286248,1568.9328261542776
2018-05-10,FAZE,GODSENT,14,16,1615.8468627417074,1554.294815658575
2018-05-10,LIQUID,SK,19,22,1599.1596496113561,1558.4719135588132
2018-05-10,SK,LIQUID,16,12,1576.3371340093786,1581.2944291607907
2018-05-10,GODSENT,FAZE,13,16,1541.1001044458392,1629.0415739544433
2018-05-10,GODSENT,FNATIC,16,14,1556.624485344075,1515.2447422822038
2018-05-10,GAMBIT,ASTRALIS,10,16,1522.1720504828468,1736.3123362206697
2018-05-10,FAZE,NIP,18,22,1615.7517803952821,1701.7555053532933
2018-05-10,FNATIC,GODSENT,16,14,1533.1413904060514,1538.7278372202275
2018-05-10,ASTRALIS,GAMBIT,16,6,1743.5350837167005,1514.949302986816
2018-05-10,NIP,FAZE,12,16,1681.8738487685775,1635.633436979998
2018-05-11,G2,NIP,16,10,1562.0748430221872,1659.675956873473
2018-05-11,NIP,G2,12,16,1639.2958762218732,1582.454923673787
